ID,latitude,longitude,location
1799,34.09858135,-118.3222067,2333
1800,40.61573191,-73.89482634,46
1801,40.84675195,-73.92794609,46
1802,45.54697739,9.072968413,93036
1803,48.861193,2.335552,74683
1804,48.8592865,2.3504466,74683
1805,39.9493719,-75.153684,13556
1806,45.4772847,9.2017715,93036
1807,-23.543436,-46.727464,209
1808,40.05816482,-75.1834774,13556
1809,40.77430186,-73.87192011,11543
1810,33.66267279,-112.1251933,843
1811,-23.58904229,-46.66082382,209
1812,40.73326,-73.9570619,861
1813,40.85121557,-73.95206451,46
1814,39.938895,-75.164,13556
1815,40.86799499,-74.13922433,46
1816,-23.5476165,-46.6435803,209
1817,41.6926972,-87.6170233,2501
1818,34.18964518,-118.5631787,2333
1819,40.045544,-75.054425,13556
1820,40.85412894,-73.8607192,861
1821,-23.39243274,-46.86992263,209
1822,41.9101209,12.5187319,2226
1823,48.99367954,2.432918846,74683
1824,41.93861558,12.60035927,2226
1825,34.17679776,-118.2175605,2333
1826,40.76178846,-74.00454998,46
1827,48.86279499,2.33343601,74683
1828,39.94952311,-75.17189026,13556
1829,45.4744548,9.183474,93036
1830,33.638518,-112.139204,843
1831,41.73518593,-87.53586136,2501
1832,40.816353,-73.81697,861
1833,41.82886502,-87.519375,2501
1834,45.46771559,9.235425,93036
1835,-23.49186298,-46.6273284,209
1836,33.57962117,-112.1789221,843
1837,40.6155785,-73.9180234,861
1838,-23.43248618,-46.61355935,209
1839,33.60458127,-112.2121,843
1840,40.87539594,-74.02066395,11543
1841,45.45513364,9.158113,93036
1842,41.8903774,12.5246367,2226
1843,33.95346234,-118.4854527,2333
1844,33.21022444,-112.1068351,843
1845,41.9777734,-87.90611744,2501
1846,40.757739,-73.777968,11543
1847,39.94952311,-75.17189026,13556
1848,48.99164119,2.399500165,74683
1849,-23.68639159,-46.5679569,209
1850,39.87102047,-75.27466441,13556
1851,40.77430186,-73.87192011,11543
1852,45.488476,9.215868,93036
1853,40.62045209,-73.597116,11543
1854,-23.38349948,-46.54342792,209
1855,40.725146,-73.935026,861
1856,45.45276,9.1827,93036
1857,40.876111,-74.07453074,11543
1858,40.85121557,-73.95206451,46
1859,45.5008642,9.1097569,93036
1860,39.957813,-75.190859,13556
1861,33.98353111,-118.4491777,2333
1862,45.45537447,9.1856432,93036
1863,48.87380445,2.36918449,74683
1864,48.877972,2.365297,74683
1865,-23.546746,-46.648776,209
1866,41.8750691,-87.6570207,2501
1867,41.89719818,-87.61892796,2501
1868,-23.42995892,-46.72719939,209
1869,48.74577745,2.460184985,74683
1870,41.72778446,-87.73322355,2501
1871,40.54936334,-73.85054809,861
1872,48.97566187,2.215212419,74683
1873,33.94352016,-118.4087777,2333
1874,41.9777734,-87.90611744,2501
1875,48.98277524,2.456800801,74683
1876,33.495133,-112.011265,843
1877,48.99654117,2.188665894,74683
1878,40.72189238,-73.79636765,11543
1879,40.74685902,-73.67826321,11543
1880,40.56955283,-73.84143524,861
1881,41.78884521,12.58281573,2226
1882,33.6669,-112.128,843
1883,34.0496,-118.261,2333
1884,40.731055,-73.93342272,11543
1885,-23.66592394,-46.87883013,209
1886,40.65850993,-74.12295291,46
1887,34.16617124,-118.1606346,2333
1888,45.495913,9.178547,93036
1889,40.10278824,-75.03958363,13556
1890,40.74675,-73.944077,11543
1891,45.46469,9.18952,93036
1892,41.9777734,-87.90611744,2501
1893,-23.5661558,-46.6508328,209
1894,33.38147319,-111.8697232,843
1895,39.9810092,-75.1238332,13556
1896,48.70308901,2.485963519,74683
1897,49.0205629,2.226701063,74683
1898,45.452563,9.165337,93036
1899,45.49633058,9.11221504,93036
1900,41.85737515,-87.76061786,2501
1901,48.8488518,2.3928168,74683
1902,42.07718108,-88.01828289,2501
1903,48.869319,2.332279,74683
1904,34.1018185,-118.3361188,2333
1905,48.74961174,2.436960637,74683
1906,34.06044,-118.437545,2333
1907,33.30124231,-112.1168399,843
1908,45.4339491,9.1987274,93036
1909,48.75188019,2.481564969,74683
1910,40.69995901,-73.920073,861
1911,33.67958623,-112.0973468,843
1912,41.86548285,-88.05324914,2501
1913,33.81064227,-112.1675796,843
1914,39.949472,-75.152122,13556
1915,45.499783,9.1247729,93036
1916,33.50933937,-112.0830345,843
1917,40.59152603,-73.9514279,861
1918,48.8468411,2.33596802,74683
1919,41.88400403,12.48304367,2226
1920,45.54611091,9.028753555,93036
1921,42.03897395,-87.5205066,2501
1922,42.0397679,12.41454077,2226
1923,41.977522,-87.889181,2501
1924,40.84675195,-73.92794609,46
1925,45.58120814,9.058451021,93036
1926,40.6814589,-73.9773419,861
1927,39.95248399,-75.15798569,13556
1928,45.45873845,9.20614064,93036
1929,-23.40540802,-46.77419805,209
1930,42.06573902,12.46963261,2226
1931,34.00617956,-118.3153872,2333
1932,-23.44136043,-46.51608764,209
1933,40.67533891,-73.78858039,11543
1934,40.64512192,-73.78349304,11543
1935,40.55594168,-73.86847039,861
1936,40.0689162,-75.05270531,13556
1937,33.4813126,-111.9842756,843
1938,42.06722519,12.58752873,2226
1939,41.91398856,12.44941133,2226
1940,-23.43080506,-46.55091284,209
1941,-23.40088248,-46.77950203,209
1942,42.07868956,-87.50876289,2501
1943,48.89429252,2.31935978,74683
1944,40.6426835,-73.95777518,11543
1945,40.84071699,-74.06749293,861
1946,33.505875,-111.944969,843
1947,33.98656997,-118.4726572,2333
1948,40.02698,-75.215503,13556
1949,45.4852664,9.2033264,93036
1950,39.80227757,-75.01988337,13556
1951,-23.37491849,-46.70864504,209
1952,-23.61031772,-46.66708946,209
1953,33.77246341,-112.2689906,843
1954,40.90231567,-73.86311515,46
1955,41.94493629,12.46892452,2226
1956,33.402786,-112.09473,843
1957,-23.74132599,-46.53439341,209
1958,33.60407563,-111.9862604,843
1959,40.02773947,-75.1798976,13556
1960,42.03863252,-87.52327296,2501
1961,45.45230382,9.17989254,93036
1962,40.49668317,-73.8946208,11543
1963,45.4685166,9.1948891,93036
1964,40.86811739,-74.10499119,46
1965,40.827025,-73.925999,861
1966,45.3746021,9.079214803,93036
1967,45.33290221,9.068487463,93036
1968,45.45022652,9.15822029,93036
1969,33.70866372,-111.8382881,843
1970,45.3303386,9.332502587,93036
1971,40.71287513,-73.95577133,861
1972,39.87700745,-75.24244308,13556
1973,45.58587676,9.059520419,93036
1974,40.79341022,-73.67008886,11543
1975,40.7881107,-73.88567455,11543
1976,48.74015175,2.233600021,74683
1977,40.79063867,-73.88609888,11543
1978,40.65181202,-73.81368916,46
1979,40.57421316,-73.67385701,11543
1980,40.73094,-73.878947,11543
1981,48.75014024,2.397123387,74683
1982,40.85121557,-73.95206451,46
1983,33.505875,-111.944969,843
1984,34.06783192,-118.2767264,2333
1985,40.85813021,-73.91166487,11543
1986,-23.62549549,-46.65996552,209
1987,41.949279,-87.6463448,2501
1988,40.725146,-73.935026,861
1989,45.31231423,9.316005971,93036
1990,-23.52712337,-46.67983532,209
1991,41.99996994,12.60644276,2226
1992,33.49505,-111.98036,843
1993,-23.6098061,-46.6680542,209
1994,48.99399424,2.215886059,74683
1995,45.4360314,9.1790478,93036
1996,41.9321386,12.6099286,2226
1997,39.79646422,-75.05044059,13556
1998,41.78226273,-87.50727181,2501
1999,42.05752245,12.60247337,2226
2000,45.59657607,9.10862932,93036
2001,41.80098877,-87.81372674,2501
2002,34.151001,-118.452155,2333
2003,48.842006,2.285496,74683
2004,39.9468776,-75.1697675,13556
2005,33.95316777,-118.38673,2333
2006,42.1461579,-87.51498763,2501
2007,-23.69499773,-46.86226217,209
2008,33.95909502,-118.5018488,2333
2009,33.5092851,-112.0384783,843
2010,40.716891,-73.958673,861
2011,40.10511258,-75.30598285,13556
2012,45.452809,9.168698,93036
2013,39.9555,-75.1556,13556
2014,40.5223069,-73.84992394,861
2015,42.00184601,12.65263181,2226
2016,42.04170571,12.62419804,2226
2017,45.46771559,9.235425,93036
2018,40.62610533,-73.78673664,11543
2019,40.87245956,-73.87587331,46
2020,40.58533396,-73.86291614,861
2021,40.711363,-73.94925,861
2022,33.4510037,-111.9739871,843
2023,34.23233553,-118.239635,2333
2024,33.48233492,-112.088466,843
2025,40.89765628,-73.92164947,11543
2026,40.75106978,-73.94400716,11543
2027,33.91675881,-118.4032863,2333
2028,33.4474896,-112.0751349,843
2029,40.730328,-73.93342,11543
2030,39.9565456,-75.1970631,13556
2031,40.85121557,-73.95206451,46
2032,40.89473951,-73.88218427,46
2033,45.4607064,9.225874,93036
2034,45.434642,9.18688774,93036
2035,45.4531968,9.1671825,93036
2036,48.8750749,2.3489597,74683
2037,45.470069,9.1553624,93036
2038,48.8646529,2.3362901,74683
2039,40.09109708,-75.27887505,13556
2040,40.62959447,-74.12241587,46
2041,-23.5378321,-46.7189614,209
2042,39.97929054,-75.15929461,13556
2043,45.30467089,9.076435526,93036
2044,-23.5378321,-46.7189614,209
2045,39.94952311,-75.17189026,13556
2046,40.77731255,-73.91006702,11543
2047,33.57201483,-112.1811907,843
2048,45.4637931,9.195976,93036
2049,40.57068139,-73.79597235,861
2050,41.76557896,-87.76163035,2501
2051,40.702681,-73.98959,861
2052,-23.68619947,-46.54345063,209
2053,41.80884605,-87.78169483,2501
2054,40.0392994,-75.109846,13556
2055,33.30734633,-111.9489211,843
2056,34.02296466,-118.2794952,2333
2057,40.7186753,-73.9562994,861
2058,45.4539436,9.1589241,93036
2059,41.82179034,12.37402797,2226
2060,39.83117649,-75.31349864,13556
2061,40.85841365,-73.8780542,46
2062,48.8250488,2.3176537,74683
2063,42.11277644,-88.02952175,2501
2064,48.8748427,2.2863352,74683
2065,42.04989892,12.57802455,2226
2066,-23.62549549,-46.65996552,209
2067,41.977323,-87.899208,2501
2068,40.50150638,-73.82709569,861
2069,33.29065892,-111.9141875,843
2070,39.95511577,-75.16337156,13556
2071,48.732749,2.216003487,74683
2072,45.62169155,9.314870722,93036
2073,48.881003,2.297594,74683
2074,41.975978,-87.900342,2501
2075,45.482743,9.191699,93036
2076,49.00029916,2.409405122,74683
2077,40.75639235,-73.84550571,11543
2078,33.44239998,-112.0734859,843
2079,39.95450554,-75.16039217,13556
2080,48.83918707,2.38240242,74683
2081,45.452809,9.168698,93036
2082,45.63319211,9.347852497,93036
2083,45.34605815,9.084484884,93036
2084,41.9764878,-87.9051066,2501
2085,41.911926,12.47496,2226
2086,33.448044,-112.191194,843
2087,41.9777734,-87.90611744,2501
2088,40.06405528,-75.01519654,13556
2089,40.60053645,-73.79234886,861
2090,39.949472,-75.152122,13556
2091,33.5225038,-111.9257172,843
2092,41.79670468,-87.50270315,2501
2093,33.6562242,-111.9336011,843
2094,40.06429827,-75.02781385,13556
2095,40.7098938,-73.9625634,861
2096,41.9342008,-87.6461081,2501
2097,45.35239978,9.305199369,93036
2098,41.77577031,-87.77320066,2501
2099,-23.6019759,-46.680887,209
2100,41.9777734,-87.90611744,2501
2101,40.70731962,-73.99073124,46
2102,34.165211,-118.378272,2333
2103,40.58636493,-74.12782853,861
2104,48.867899,2.302227,74683
2105,45.4451534,9.1503078,93036
2106,34.072753,-118.2452882,2333
2107,33.57424398,-111.8302743,843
2108,45.448819,9.197655,93036
2109,40.76178846,-74.00454998,46
2110,39.98224,-75.12688,13556
2111,40.07077726,-75.05724757,13556
2112,40.84261644,-74.07722023,46
2113,41.8750691,-87.6570207,2501
2114,34.01030313,-118.1520219,2333
2115,33.8773406,-118.1436948,2333
2116,-23.42065072,-46.55665239,209
2117,45.476856,9.170836,93036
2118,45.4564677,9.1849035,93036
2119,40.99893698,-74.05844322,46
2120,39.952272,-75.177392,13556
2121,41.911926,12.47496,2226
2122,34.04742646,-118.2473668,2333
2123,-23.5486563,-46.7378995,209
2124,41.89324513,-87.60484607,2501
2125,-23.43051781,-46.79104121,209
2126,45.45208,9.17798,93036
2127,41.89840804,12.47583389,2226
2128,40.6781142,-74.0168926,861
2129,48.98313634,2.141715368,74683
2130,34.2591899,-118.552141,2333
2131,40.59450638,-73.87133227,46
2132,48.85666817,2.35164285,74683
2133,40.64512192,-73.78349304,11543
2134,48.97554775,2.520699979,74683
2135,40.60873234,-74.10746286,46
2136,40.64512192,-73.78349304,11543
2137,45.6149726,9.317788363,93036
2138,40.07119182,-75.28860696,13556
2139,40.80225316,-73.79847632,861
2140,40.53243377,-73.66430642,11543
2141,40.85364701,-73.87565353,46
2142,45.35683053,9.30245247,93036
2143,-23.5270621,-46.6945822,209
2144,39.9413302,-75.1541453,13556
2145,45.4536472,9.1622611,93036
2146,34.06087778,-118.4221821,2333
2147,40.64671746,-74.0211153,861
2148,34.0673514,-118.2721712,2333
2149,45.54588585,9.045418636,93036
2150,45.4647336,9.1765542,93036
2151,40.86478447,-74.03756621,11543
2152,48.8646529,2.3362901,74683
2153,48.8923622,2.3445756,74683
2154,45.35429019,9.067861459,93036
2155,40.6900395,-73.9838288,861
2156,40.73075997,-73.77607705,861
2157,-23.40705286,-46.70520104,209
2158,48.96831006,2.265821828,74683
2159,39.82192063,-75.08643818,13556
2160,39.95478681,-75.16004562,13556
2161,40.45184051,-73.81346681,861
2162,39.91369826,-75.05295916,13556
2163,40.64707176,-74.12131263,46
2164,33.7097768,-112.0434426,843
2165,-23.47127038,-46.78605019,209
2166,40.688819,-73.955951,861
2167,40.77611429,-73.90147697,861
2168,34.09791058,-118.3667851,2333
2169,39.950492,-75.191199,13556
2170,39.942053,-75.1532129,13556
2171,34.07354621,-118.240099,2333
2172,48.86347257,2.30172157,74683
2173,33.52150461,-112.0960808,843
2174,34.19535526,-118.3895068,2333
2175,40.1801825,-75.30690582,13556
2176,42.05624978,12.35261103,2226
2177,39.83569778,-75.0412667,13556
2178,48.8543518,2.2691905,74683
2179,42.07355136,-87.81673989,2501
2180,-23.557265,-46.656495,209
2181,33.32057925,-111.9362345,843
2182,-23.38093164,-46.51483674,209
2183,45.58879747,9.081205737,93036
2184,-23.42276545,-46.79706847,209
2185,33.49895283,-112.0685184,843
2186,34.11201628,-118.6347944,2333
2187,33.49895283,-112.0685184,843
2188,40.66036109,-74.07124969,11543
2189,48.8697924,2.3112719,74683
2190,48.72209054,2.205412733,74683
2191,41.96033612,12.61824368,2226
2192,40.70536767,-73.99605274,46
2193,45.57188326,9.326100359,93036
2194,40.729636,-73.875007,11543
2195,45.63466684,9.338450697,93036
2196,33.64134858,-112.1381109,843
2197,40.83816852,-73.78079889,11543
2198,40.76033054,-73.92952024,11543
2199,48.84172913,2.32099056,74683
2200,40.683967,-73.992416,861
2201,45.4451534,9.1503078,93036
2202,41.9777734,-87.90611744,2501
2203,48.72501926,2.436676823,74683
2204,41.8917667,-87.624208,2501
2205,41.902848,12.4789173,2226
2206,45.4845674,9.23585415,93036
2207,41.98772439,-87.51562907,2501
2208,42.00092694,12.34597865,2226
2209,41.893626,12.4744231,2226
2210,40.8850904,-74.12087896,46
2211,34.07219539,-118.3575368,2333
2212,39.84766948,-75.04132933,13556
2213,39.959183,-75.1519479,13556
2214,40.75042034,-73.91193065,11543
2215,45.4619524,9.2092981,93036
2216,45.452563,9.165337,93036
2217,48.8743048,2.3003702,74683
2218,33.3140559,-112.0292655,843
2219,33.87851722,-111.8431923,843
2220,41.85849605,-88.02220605,2501
2221,-23.5600662,-46.6675962,209
2222,45.4528955,9.1938887,93036
2223,-23.41457442,-46.594436,209
2224,41.94738463,12.55835358,2226
2225,40.85121557,-73.95206451,46
2226,33.509506,-112.063821,843
2227,48.97655875,2.219905267,74683
2228,41.787905,-87.74070024,2501
2229,-23.69966314,-46.7853182,209
2230,42.05205014,12.3714149,2226
2231,40.87829926,-73.90337706,861
2232,48.8707179,2.3056975,74683
2233,40.6882007,-73.9791266,861
2234,45.4826399,9.1842554,93036
2235,48.8536121,2.3442505,74683
2236,45.447882,9.210671,93036
2237,40.78288112,-73.83336067,11543
2238,40.70744975,-73.99081707,46
2239,40.87182848,-74.10196681,46
2240,-23.7279909,-46.80195157,209
2241,33.44669044,-112.1942174,843
2242,45.34285843,9.324974462,93036
2243,40.69436252,-73.79921079,11543
2244,40.65779656,-73.69831598,11543
2245,45.4339491,9.1987274,93036
2246,40.61441961,-73.90181797,11543
2247,41.9777734,-87.90611744,2501
2248,33.6072975,-111.9243981,843
2249,45.4818418,9.1872023,93036
2250,45.453956,9.1589587,93036
2251,45.39894297,9.353418124,93036
2252,41.9777734,-87.90611744,2501
2253,40.057945,-75.186417,13556
2254,40.78418091,-73.9590168,46
2255,39.955615,-75.141132,13556
2256,40.73357505,-73.92426365,11543
2257,48.98120347,2.46088213,74683
2258,33.449655,-112.089131,843
2259,40.97577484,-74.08579519,46
2260,40.58090216,-73.87362194,46
2261,41.9777734,-87.90611744,2501
2262,48.86608397,2.37869024,74683
2263,40.6564,-73.76373,11543
2264,40.71166283,-73.96577884,861
2265,45.4509551,9.1936555,93036
2266,34.1548141,-118.293857,2333
2267,33.6504014,-112.1449937,843
2268,-23.5299668,-46.6771883,209
2269,42.0147715,12.59294675,2226
2270,48.9808673,2.395341787,74683
2271,33.485863,-112.069177,843
2272,39.96645185,-75.13931751,13556
2273,41.81519584,-87.75317936,2501
2274,40.608164,-73.9873555,861
2275,40.75406409,-73.82583049,861
2276,-23.7254285,-46.82439064,209
2277,48.86961973,2.3007077,74683
2278,48.823883,2.362367,74683
2279,40.56654533,-74.06886418,861
2280,33.96273591,-118.4233331,2333
2281,41.74619376,-87.8333121,2501
2282,33.96086263,-118.1965816,2333
2283,48.76578115,2.536360189,74683
2284,45.4748573,9.1869869,93036
2285,48.71339305,2.22469029,74683
2286,40.707933,-73.999135,46
2287,39.94952311,-75.17189026,13556
2288,40.6792484,-73.8474262,11543
2289,41.883078,12.487187,2226
2290,-23.622746,-46.695995,209
2291,48.8306496,2.3767837,74683
2292,33.39587,-112.025664,843
2293,45.4950756,9.2358358,93036
2294,41.81534254,12.34971205,2226
2295,45.44473,9.211302,93036
2296,39.9500049,-75.1602635,13556
2297,40.88047608,-74.11423029,46
2298,40.0230465,-75.06988049,13556
2299,40.82556385,-73.81015314,861
2300,40.84331892,-73.89267966,46
2301,39.935705,-75.156248,13556
2302,34.0218771,-118.1937386,2333
2303,48.8788442,2.296361,74683
2304,39.969054,-75.134318,13556
2305,33.44669044,-112.1942174,843
2306,45.5548064,9.10973762,93036
2307,40.76897177,-73.99643898,46
2308,40.57448947,-74.10651739,861
2309,39.9422074,-75.1455831,13556
2310,33.49059338,-112.1509875,843
2311,40.76597609,-74.1016394,861
2312,40.59359453,-73.77953032,11543
2313,33.4977808,-112.0697308,843
2314,40.723,-73.9898,46
2315,45.4479978,9.1198445,93036
2316,40.7137136,-73.9726387,46
2317,-23.614221,-46.668375,209
2318,33.9232249,-118.1428707,2333
2319,41.911926,12.47496,2226
2320,48.87092528,2.30324507,74683
2321,40.7156881,-73.9600571,861
2322,34.01293089,-118.3974272,2333
2323,48.852069,2.342801,74683
2324,40.73347023,-74.01128769,46
2325,-23.38627756,-46.54579868,209
2326,45.57710804,9.320232518,93036
2327,48.86135511,2.33407974,74683
2328,34.18174248,-118.301983,2333
2329,40.05343749,-75.03717665,13556
2330,40.715087,-73.774688,11543
2331,40.86377778,-74.01330549,11543
2332,48.8820815,2.3338214,74683
2333,33.59283388,-111.9379642,843
2334,48.827159,2.3225074,74683
2335,33.62758354,-111.9181816,843
2336,34.0712,-118.359,2333
2337,41.74263476,12.61471155,2226
2338,33.30225803,-111.9792773,843
2339,40.56332487,-74.08855937,861
2340,45.34802322,9.330958971,93036
2341,40.63979599,-74.11714455,46
2342,33.979676,-118.4657874,2333
2343,41.76708547,12.59726677,2226
2344,40.7413643,-73.8148187,11543
2345,39.957301,-75.153693,13556
2346,33.4429526,-112.0826462,843
2347,42.05069644,-87.5438115,2501
2348,34.11563854,-118.3563657,2333
2349,39.84550696,-75.2887139,13556
2350,45.4836946,9.234034,93036
2351,40.704976,-73.933595,861
2352,48.98643905,2.463185673,74683
2353,34.20750002,-118.4996289,2333
2354,40.09319993,-75.05153904,13556
2355,40.74517613,-73.92425537,11543
2356,40.62516092,-74.13215318,46
2357,41.948853,12.456342,2226
2358,40.82598809,-73.86009693,861
2359,34.165211,-118.378272,2333
2360,40.041229,-75.141372,13556
2361,33.58074,-112.121795,843
2362,39.96020436,-75.19312263,13556
2363,39.90170249,-74.93599013,13556
2364,40.686806,-73.951889,861
2365,48.8848426,2.333846,74683
2366,33.671594,-111.991968,843
2367,33.95767792,-118.2018586,2333
2368,45.4360314,9.1790478,93036
2369,42.04824887,-87.51513916,2501
2370,48.98355732,2.423075974,74683
2371,34.1051962,-118.4173998,2333
2372,40.82340386,-73.85293292,861
2373,40.64264713,-73.79023075,11543
2374,39.9520065,-75.1857736,13556
2375,41.79905031,12.60740298,2226
2376,45.30817743,9.078881735,93036
2377,40.60217461,-73.99372458,861
2378,-23.35157773,-46.74041015,209
2379,41.90622896,-87.59287058,2501
2380,40.16800943,-75.00750155,13556
2381,45.479701,9.201664,93036
2382,40.750991,-73.929879,11543
2383,33.45879059,-112.077595,843
2384,41.9777734,-87.90611744,2501
2385,40.71787985,-74.11268237,861
2386,41.834923,12.4687466,2226
2387,48.72297152,2.461900172,74683
2388,42.03160621,12.6046843,2226
2389,45.4756868,9.1724015,93036
2390,34.21953186,-118.1467062,2333
2391,48.83992146,2.31893063,74683
2392,40.6183258,-73.83897058,11543
2393,48.74408749,2.511679636,74683
2394,39.930818,-75.162027,13556
2395,48.877121,2.285521,74683
2396,48.8478464,2.3423556,74683
2397,48.871276,2.302591,74683
2398,49.00970584,2.478499488,74683
2399,34.055355,-118.2610731,2333
2400,40.00612191,-75.37316072,13556
2401,40.70744975,-73.99081707,46
2402,48.850819,2.345953,74683
2403,33.36092165,-111.9092568,843
2404,40.0616093,-75.04130315,13556
2405,40.90112203,-73.71453002,11543
2406,33.6248278,-112.0100553,843
2407,40.041229,-75.141372,13556
2408,39.9498,-75.1436,13556
2409,48.873111,2.29568,74683
2410,45.451126,9.162245,93036
2411,33.44669044,-112.1942174,843
2412,39.945461,-75.138561,13556
2413,41.9777734,-87.90611744,2501
2414,34.29955814,-118.4961086,2333
2415,39.9500824,-75.17158985,13556
2416,33.507183,-112.074913,843
2417,40.89112563,-73.84821541,46
2418,34.04531915,-118.2560715,2333
2419,48.97271873,2.23844621,74683
2420,48.95556472,2.40301511,74683
2421,40.08897696,-75.29566784,13556
2422,40.91255824,-73.97834717,11543
2423,33.45834304,-112.0677781,843
2424,41.03207752,-73.95997389,861
2425,40.44770327,-73.96278582,11543
2426,41.77571018,12.33856972,2226
2427,48.86371254,2.3464179,74683
2428,41.93390701,12.454741,2226
2429,42.0533254,12.55842576,2226
2430,40.762825,-73.915459,11543
2431,-23.69283703,-46.52699883,209
2432,45.60135319,9.090285353,93036
2433,40.55599532,-74.12414408,861
2434,41.86265098,-87.76699475,2501
2435,45.46873888,9.17203903,93036
2436,39.9520065,-75.1857736,13556
2437,45.58176647,9.044546355,93036
2438,42.04967838,12.61952668,2226
2439,48.75089079,2.176884338,74683
2440,40.079204,-75.030148,13556
2441,42.11073238,-87.79863394,2501
2442,33.91913892,-118.3157515,2333
2443,45.33203332,9.309252465,93036
2444,45.488476,9.215868,93036
2445,41.9777734,-87.90611744,2501
2446,41.878976,-87.628096,2501
2447,45.55468953,9.103701148,93036
2448,40.796235,-73.920028,46
2449,40.50466916,-73.671411,11543
2450,48.68972148,2.420423536,74683
2451,-23.5545432,-46.6547783,209
2452,-23.5953883,-46.6847787,209
2453,40.61296327,-73.76434826,11543
2454,-23.54852685,-46.66528702,209
2455,48.8541476,2.3334794,74683
2456,40.7192899,-73.9617113,861
2457,41.9321386,12.6099286,2226
2458,41.78272001,-87.77935643,2501
2459,48.866612,2.383413,74683
2460,41.80100394,-87.81818773,2501
2461,41.9777734,-87.90611744,2501
2462,34.11013388,-118.5292023,2333
2463,40.85093712,-73.97036087,11543
2464,40.014733,-75.205071,13556
2465,48.86633858,2.31391096,74683
2466,41.97646535,-87.90066719,2501
2467,45.476166,9.171642,93036
2468,34.15641851,-118.3558319,2333
2469,41.9820907,-87.8966716,2501
2470,39.95248399,-75.15798569,13556
2471,40.85854383,-74.08634955,861
2472,33.89904258,-118.4053963,2333
2473,-23.463264,-46.650123,209
2474,41.7424087,12.37590794,2226
2475,33.46710831,-111.8664796,843
2476,-23.5378321,-46.7189614,209
2477,40.82842208,-73.93185282,861
2478,40.74680179,-73.8253355,11543
2479,41.851939,-87.611659,2501
2480,40.5179803,-73.6898177,11543
2481,40.87172093,-74.09036027,46
2482,45.59554439,9.283672539,93036
2483,33.49895283,-112.0685184,843
2484,40.85187784,-73.86832415,46
2485,-23.5378321,-46.7189614,209
2486,-23.6076257,-46.48312542,209
2487,33.45834304,-112.0677781,843
2488,-23.43307732,-46.49223297,209
2489,41.86716396,-87.62733936,2501
2490,45.55466728,9.050712183,93036
2491,40.4636338,-74.11870037,861
2492,-23.598935,-46.724725,209
2493,42.03514876,-87.53514145,2501
2494,33.501195,-112.082946,843
2495,41.9777734,-87.90611744,2501
2496,34.1434068,-118.3972735,2333
2497,33.56918751,-111.8728575,843
2498,48.99961685,2.487571832,74683
2499,45.4360314,9.1790478,93036
2500,40.61925416,-74.10199186,861
2501,39.9534493,-75.2028427,13556
2502,40.08358789,-74.96100426,13556
2503,40.7194925,-73.8452239,11543
2504,48.98045214,2.258907895,74683
2505,42.01027775,-87.50422583,2501
2506,40.5093146,-73.9005282,11543
2507,40.716737,-73.962257,861
2508,33.91964794,-118.3688886,2333
2509,41.67521044,-87.624941,2501
2510,40.7637976,-73.77113815,11543
2511,33.53132742,-112.0251879,843
2512,41.76066167,-87.75445516,2501
2513,40.723792,-73.95106,861
2514,39.97580464,-75.12103558,13556
2515,45.4852664,9.2033264,93036
2516,33.5092093,-111.9885861,843
2517,48.88067707,2.35553741,74683
2518,40.6877,-73.969295,861
2519,40.72585,-73.993088,46
2520,40.86092312,-74.06910311,861
2521,42.13225961,-87.79668718,2501
2522,48.8332532,2.3867158,74683
2523,34.13683286,-118.5941201,2333
2524,33.465741,-112.0129164,843
2525,41.87069139,-87.79376902,2501
2526,-23.62349024,-46.69987679,209
2527,40.64512192,-73.78349304,11543
2528,40.71410344,-73.94212773,861
2529,48.86985261,2.37094402,74683
2530,39.95478681,-75.16004562,13556
2531,-23.74395883,-46.56896543,209
2532,40.73094,-73.878947,11543
2533,-23.64152785,-46.53453547,209
2534,41.9777734,-87.90611744,2501
2535,39.82898331,-75.09946125,13556
2536,45.35009145,9.046939341,93036
2537,40.008968,-75.081684,13556
2538,-23.82551232,-46.80619682,209
2539,40.700669,-73.795009,11543
2540,40.79682005,-73.92052174,46
2541,40.717074,-73.955704,861
2542,40.82598809,-73.86009693,861
2543,40.7502113,-73.9398124,11543
2544,40.7224453,-73.79615307,11543
2545,45.56122877,9.294164237,93036
2546,41.891782,12.469281,2226
2547,33.575208,-112.121763,843
2548,-23.596042,-46.690054,209
2549,41.76260362,12.37159947,2226
2550,45.66404594,9.09794072,93036
2551,41.72828926,12.37304367,2226
2552,41.66887937,-87.62047887,2501
2553,40.15907053,-74.93081687,13556
2554,41.74986103,-87.75633619,2501
2555,40.73094,-73.878947,11543
2556,40.85246713,-73.82760689,861
2557,40.51738277,-74.17063083,861
2558,34.061611,-118.448082,2333
2559,45.486172,9.217616,93036
2560,-23.66676405,-46.5672613,209
2561,39.936905,-75.152891,13556
2562,41.7219481,12.2964473,2226
2563,45.36656811,9.309813468,93036
2564,33.52118232,-112.2515774,843
2565,-23.51662422,-46.55075619,209
2566,45.45920502,9.2059797,93036
2567,40.065346,-75.195944,13556
2568,33.44968225,-111.8604269,843
2569,-23.5398532,-46.6530283,209
2570,45.4491876,9.1797189,93036
2571,45.461267,9.158617,93036
2572,41.8525252,-87.6124263,2501
2573,40.7257929,-73.9426359,861
